Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1526667179,2018-05-18T18:12:59Z,AFL270,"55.967812,37.405262",0,20,253
1526667198,2018-05-18T18:13:18Z,AFL270,"55.967651,37.404099",0,22,255
1526667206,2018-05-18T18:13:26Z,AFL270,"55.967556,37.403446",0,23,255
1526667213,2018-05-18T18:13:33Z,AFL270,"55.96748,37.402935",0,24,255
1526667220,2018-05-18T18:13:40Z,AFL270,"55.967388,37.402328",0,24,255
1526667226,2018-05-18T18:13:46Z,AFL270,"55.9673,37.401794",0,25,255
1526667253,2018-05-18T18:14:13Z,AFL270,"55.967033,37.399948",0,19,255
1526667328,2018-05-18T18:15:28Z,AFL270,"55.966953,37.399437",0,12,255
1526667339,2018-05-18T18:15:39Z,AFL270,"55.966919,37.399208",0,12,255
1526667404,2018-05-18T18:16:44Z,AFL270,"55.966892,37.399048",0,2,255
1526667440,2018-05-18T18:17:20Z,AFL270,"55.966858,37.398811",0,13,255
1526667455,2018-05-18T18:17:35Z,AFL270,"55.966782,37.398315",0,18,253
1526667462,2018-05-18T18:17:42Z,AFL270,"55.96674,37.398064",0,20,253
1526667470,2018-05-18T18:17:50Z,AFL270,"55.966667,37.397564",0,19,255
1526667478,2018-05-18T18:17:58Z,AFL270,"55.966579,37.396969",0,22,255
1526667489,2018-05-18T18:18:09Z,AFL270,"55.966518,37.396561",0,11,255
1526667502,2018-05-18T18:18:22Z,AFL270,"55.966496,37.396358",0,2,255
1526667578,2018-05-18T18:19:38Z,AFL270,"55.96645,37.396111",0,9,255
1526667610,2018-05-18T18:20:10Z,AFL270,"55.966393,37.395679",0,13,255
1526667622,2018-05-18T18:20:22Z,AFL270,"55.966347,37.395401",0,14,255
1526667639,2018-05-18T18:20:39Z,AFL270,"55.966301,37.395069",0,15,255
1526667645,2018-05-18T18:20:45Z,AFL270,"55.966263,37.394844",0,17,253
1526667660,2018-05-18T18:21:00Z,AFL270,"55.966198,37.394402",0,10,255
1526667772,2018-05-18T18:22:52Z,AFL270,"55.966118,37.393841",0,18,255
1526667780,2018-05-18T18:23:00Z,AFL270,"55.96608,37.393555",0,13,255
1526667957,2018-05-18T18:25:57Z,AFL270,"55.96603,37.393257",0,16,255
1526667969,2018-05-18T18:26:09Z,AFL270,"55.965973,37.392868",0,20,255
1526668122,2018-05-18T18:28:42Z,AFL270,"55.965485,37.389671",0,21,255
1526668337,2018-05-18T18:32:17Z,AFL270,"55.965405,37.388855",0,20,261
1526668344,2018-05-18T18:32:24Z,AFL270,"55.965454,37.388348",0,19,281
1526668462,2018-05-18T18:34:22Z,AFL270,"55.966129,37.387222",0,17,331
1526668477,2018-05-18T18:34:37Z,AFL270,"55.966599,37.387035",0,19,345
1526668504,2018-05-18T18:35:04Z,AFL270,"55.967274,37.38718",0,10,19
1526668517,2018-05-18T18:35:17Z,AFL270,"55.967358,37.387589",0,2,53
1526668582,2018-05-18T18:36:22Z,AFL270,"55.968113,37.392933",0,65,75
1526668589,2018-05-18T18:36:29Z,AFL270,"55.968685,37.396774",0,88,75
1526668595,2018-05-18T18:36:35Z,AFL270,"55.969437,37.401707",0,110,75
1526668603,2018-05-18T18:36:43Z,AFL270,"55.970592,37.409447",0,135,75
1526668623,2018-05-18T18:37:03Z,AFL270,"55.974503,37.435741",1200,173,75
1526668631,2018-05-18T18:37:11Z,AFL270,"55.976303,37.447899",1600,167,74
1526668643,2018-05-18T18:37:23Z,AFL270,"55.978508,37.462776",2175,156,75
1526668656,2018-05-18T18:37:36Z,AFL270,"55.980789,37.478775",2550,159,76
1526668663,2018-05-18T18:37:43Z,AFL270,"55.982231,37.489212",2700,166,76
1526668671,2018-05-18T18:37:51Z,AFL270,"55.98349,37.498314",2775,173,76
1526668678,2018-05-18T18:37:58Z,AFL270,"55.985306,37.511528",2875,183,76
1526668687,2018-05-18T18:38:07Z,AFL270,"55.987061,37.524136",2975,191,75
1526668694,2018-05-18T18:38:14Z,AFL270,"55.988434,37.533791",3050,196,75
